familia,unidade_geografica,ano,variavel,valor,unidade_medida,selo,nivel_fonte,fonte,metodo,nota
forma_urbana,cateme,2025,frac_novo_setor_12_desde_2020,0.1338,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 12 = [270.0°, 292.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,cateme,2005,frac_novo_setor_13_desde_2000,0.0,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 13 = [292.5°, 315.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,cateme,2010,frac_novo_setor_13_desde_2005,0.002,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 13 = [292.5°, 315.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,cateme,2015,frac_novo_setor_13_desde_2010,0.0532,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 13 = [292.5°, 315.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,cateme,2020,frac_novo_setor_13_desde_2015,0.0,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 13 = [292.5°, 315.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,cateme,2025,frac_novo_setor_13_desde_2020,0.0211,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 13 = [292.5°, 315.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,cateme,2005,frac_novo_setor_14_desde_2000,0.04,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 14 = [315.0°, 337.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,cateme,2010,frac_novo_setor_14_desde_2005,0.0,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 14 = [315.0°, 337.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,cateme,2015,frac_novo_setor_14_desde_2010,0.1028,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 14 = [315.0°, 337.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,cateme,2020,frac_novo_setor_14_desde_2015,0.0,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 14 = [315.0°, 337.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,cateme,2025,frac_novo_setor_14_desde_2020,0.007,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 14 = [315.0°, 337.5°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,cateme,2005,frac_novo_setor_15_desde_2000,0.28,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 15 = [337.5°, 360.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,cateme,2010,frac_novo_setor_15_desde_2005,0.005,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 15 = [337.5°, 360.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,cateme,2015,frac_novo_setor_15_desde_2010,0.0709,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,"Setor 15 = [337.5°, 360.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,cateme,2020,frac_novo_setor_15_desde_2015,0.2462,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 15 = [337.5°, 360.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,cateme,2025,frac_novo_setor_15_desde_2020,0.0,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),"Setor 15 = [337.5°, 360.0°) a partir do Norte, sentido horário, sobre o mesmo vetor centróide-t0 -> pixel-novo-t1 da rosa de expansão (ver métrica direcao_expansao_graus).",Robusta à comissão do mapa (ADR 0009): fonte é o WSF Evolution ou uma métrica declarada robusta a falsos positivos dispersos (direção/tipologia de expansão).
forma_urbana,cateme,2023,n_edificacoes,7423,contagem,observado,A,"Google Open Buildings v3, recorte AOI — data/raw/open_buildings_v3_aoi.csv (ver data/raw/open_buildings_v3_aoi.csv.meta.json)","Google Open Buildings v3, edificações atribuídas ao ponto-sede mais próximo (mesma partição de Voronoi das demais métricas de forma urbana), confidence >= 0,65 (piso do próprio recorte, ver docstring).","Epoch de Open Buildings v3 aproximado como 2023 (Google não publica data de aquisição por edifício nesta AOI). Não é série temporal — comparável só ao ano informado. confiança mín/méd/máx na unidade: 0.65/0.76/0.96. Sensível à comissão do mapa (ADR 0009, acurácia do usuário do construído = 0,27-0,63): não interpretar como medição absoluta livre de erro."
forma_urbana,cateme,2005,prop_borda_desde_2000,0.96,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=25.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,cateme,2010,prop_borda_desde_2005,0.5289,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=1002.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,cateme,2015,prop_borda_desde_2010,0.8369,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=282.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,cateme,2020,prop_borda_desde_2015,0.7231,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=65.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,cateme,2025,prop_borda_desde_2020,0.8169,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=142.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,cateme,2005,prop_infill_desde_2000,0.0,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=25.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,cateme,2010,prop_infill_desde_2005,0.0,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=1002.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,cateme,2015,prop_infill_desde_2010,0.0355,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=282.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,cateme,2020,prop_infill_desde_2015,0.2462,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=65.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,cateme,2025,prop_infill_desde_2020,0.1479,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=142.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,cateme,2005,prop_leapfrog_desde_2000,0.04,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=25.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,cateme,2010,prop_leapfrog_desde_2005,0.4711,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=1002.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,cateme,2015,prop_leapfrog_desde_2010,0.1277,fracao_pixels_novos,observado,A,WSF Evolution (DLR) — ano de primeira detecção,Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=282.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,cateme,2020,prop_leapfrog_desde_2015,0.0308,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=65.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,cateme,2025,prop_leapfrog_desde_2020,0.0352,fracao_pixels_novos,observado,A,Classificação própria (urbano ∪ industrial ∪ reassentamento),Pixel novo em t1 classificado por densidade de construído em t0 num disco de raio 90 m (limiar infill >= 0.5); leapfrog = densidade 0. n_pixels_novos=142.,proporção sensível a comissão do mapa; tende a inflar leapfrog (ver docstring do módulo).
forma_urbana,cateme,2023,regularidade_espacamento_cv,3.6107,adimensional_cv,observado,A,"Google Open Buildings v3, recorte AOI — data/raw/open_buildings_v3_aoi.csv (ver data/raw/open_buildings_v3_aoi.csv.meta.json)","Google Open Buildings v3, edificações atribuídas ao ponto-sede mais próximo (mesma partição de Voronoi das demais métricas de forma urbana), confidence >= 0,65 (piso do próprio recorte, ver docstring).","Coeficiente de variação da distância ao vizinho mais próximo entre edificações. Menor = espaçamento mais uniforme (malha regular, proxy de formal); maior = espaçamento errático (proxy de informal). Componente de rede viária OSM NÃO incluída — não há extrator de malha viária OSM neste repositório (ver docstring do módulo). Proxy parcial, só geometria de edificação. Epoch de Open Buildings v3 aproximado como 2023 (Google não publica data de aquisição por edifício nesta AOI). Não é série temporal — comparável só ao ano informado. Sensível à comissão do mapa (ADR 0009, acurácia do usuário do construído = 0,27-0,63): não interpretar como medição absoluta livre de erro."
