ano,unidade,variante_mascara,classe,soma_radiancia_aoi_total,soma_radiancia_piso_por_area,soma_radiancia_teto_por_presenca,share_piso,share_teto,razao_teto_sobre_piso,fracao_area_aoi_da_classe,n_pixels_luz_com_a_classe,n_pixels_luz_total,ano_mascara_usada,distancia_anos_ate_ancora,selo,janela_homogenea_E4,catraca_R2_na_classe,fracao_estoque_urbano_herdada_da_uniao,acuracia_usuario_construido_do_ano_ancora,nota
2023,tete_aoi,mascara_fixa_2020,resto,8384.54,5015.922,1711.42,0.59823,0.20412,0.34,0.96726,9461,10452,2020,3,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2024,tete_aoi,mascara_ancora_mais_proxima,industrial,8694.23,1313.333,2179.76,0.15106,0.25071,1.66,0.02273,489,10452,2025,1,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2024,tete_aoi,mascara_ancora_mais_proxima,urbano,8694.23,2713.302,4926.11,0.31208,0.5666,1.82,0.01728,586,10452,2025,1,"interpolado (mascara de outro ano-ancora, nao do ano)",True,True,0.18,0.625,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2024,tete_aoi,mascara_ancora_mais_proxima,reassentamento,8694.23,5.144,24.075,0.00059,0.00277,4.68,0.00044,33,10452,2025,1,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2024,tete_aoi,mascara_ancora_mais_proxima,resto,8694.23,4662.451,1564.285,0.53627,0.17992,0.34,0.95956,9344,10452,2025,1,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2024,tete_aoi,mascara_fixa_2020,industrial,8694.23,944.367,2069.625,0.10862,0.23805,2.19,0.01664,435,10452,2020,4,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2024,tete_aoi,mascara_fixa_2020,urbano,8694.23,2527.678,4780.04,0.29073,0.54979,1.89,0.01582,528,10452,2020,4,"interpolado (mascara de outro ano-ancora, nao do ano)",True,True,0.127,0.4762,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2024,tete_aoi,mascara_fixa_2020,reassentamento,8694.23,4.779,24.075,0.00055,0.00277,5.04,0.00028,28,10452,2020,4,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2024,tete_aoi,mascara_fixa_2020,resto,8694.23,5217.406,1820.49,0.6001,0.20939,0.35,0.96726,9461,10452,2020,4,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2025,tete_aoi,mascara_ancora_mais_proxima,industrial,9366.065,1204.999,2066.91,0.12866,0.22068,1.72,0.02273,489,10452,2025,0,observado (luz) / classificado (mascara do proprio ano),True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2025,tete_aoi,mascara_ancora_mais_proxima,urbano,9366.065,3017.208,5489.325,0.32214,0.58609,1.82,0.01728,586,10452,2025,0,observado (luz) / classificado (mascara do proprio ano),True,True,0.18,0.625,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2025,tete_aoi,mascara_ancora_mais_proxima,reassentamento,9366.065,5.383,28.54,0.00057,0.00305,5.3,0.00044,33,10452,2025,0,observado (luz) / classificado (mascara do proprio ano),True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2025,tete_aoi,mascara_ancora_mais_proxima,resto,9366.065,5138.476,1781.29,0.54863,0.19019,0.35,0.95956,9344,10452,2025,0,observado (luz) / classificado (mascara do proprio ano),True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2025,tete_aoi,mascara_fixa_2020,industrial,9366.065,842.719,1918.44,0.08998,0.20483,2.28,0.01664,435,10452,2020,5,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2025,tete_aoi,mascara_fixa_2020,urbano,9366.065,2808.363,5328.13,0.29984,0.56888,1.9,0.01582,528,10452,2020,5,"interpolado (mascara de outro ano-ancora, nao do ano)",True,True,0.127,0.4762,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2025,tete_aoi,mascara_fixa_2020,reassentamento,9366.065,4.264,28.54,0.00046,0.00305,6.69,0.00028,28,10452,2020,5,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
2025,tete_aoi,mascara_fixa_2020,resto,9366.065,5710.718,2090.955,0.60972,0.22325,0.37,0.96726,9461,10452,2020,5,"interpolado (mascara de outro ano-ancora, nao do ano)",True,False,,,"Decomposicao de §2.3, executada sob docs/ADR/0015 decisao 4. NAO e particao unica: piso e teto sao as duas envoltorias de uma reparticao sub-pixel indeterminada (luz ~500 m x camadas 30 m, ~278 pixels de camada por pixel de luz). Publicar SEMPRE os dois. `urbano` herda a catraca R2 (ADR 0013; fracao herdada ate 18,0 % em 2025) e a comissao medida em `construido`: acurácia do usuário de `construido` = 0,286–0,625 (docs/ADR/0009; reexecutado em docs/ADR/0014): entre 37,5 % e 71,4 % do que o mapa chama de construído não é. Essa comissao entra inteira na parcela de luz atribuida a urbano. `industrial` e `reassentamento` nao tem R2 (ADR 0014), mas o limiar de `industrial` foi calibrado contra Maus em 2020. Fora dos seis anos-ancora a mascara e de outro ano: selo `interpolado`. Nenhuma quebra anual pode ser lida nesta tabela."
